dist,payoff,exact,q_mean,abs_err,pct_err,N,M,tau,noise_std,length_scale,shots,time_s
gamma,franchise_deductible,1.829066071877044,1.9548275870053282,0.12576151512828426,6.875722920125238,32,8,8,0.001,3.0,65536,4.894494600001053
gamma,policy_limit,1.9478343710072936,2.115918995833937,0.16808462482664321,8.629307877944505,32,8,8,0.001,3.0,65536,4.909084000002622
gamma,deductible_with_limit,1.0788083093197212,1.1111082452493124,0.03229993592959124,2.9940384821432318,32,8,8,0.001,3.0,65536,4.865851099999418
gamma,stop_loss,1.0943071914960318,1.1264294229186724,0.03212223142264059,2.935394345597433,32,8,8,0.001,3.0,65536,4.875121500001114
weibull,ordinary_deductible,0.9256128274064236,0.9689459787313498,0.04333315132492621,4.68156339690604,32,8,8,0.001,3.0,65536,4.8603040000016335
weibull,franchise_deductible,1.6268013317246828,1.7716386362356598,0.14483730451097698,8.903195595335854,32,8,8,0.001,3.0,65536,4.863597999999911
weibull,policy_limit,1.7853605191923019,1.935939658734045,0.15057913954174307,8.434102688115068,32,8,8,0.001,3.0,65536,4.931118200001947
weibull,deductible_with_limit,0.9234985804117545,0.9676885817306733,0.044190001318918815,4.785064347279895,32,8,8,0.001,3.0,65536,4.829541099999915
weibull,stop_loss,0.9256128274064236,0.9689459787313498,0.04333315132492621,4.68156339690604,32,8,8,0.001,3.0,65536,4.940494000002218
pareto,ordinary_deductible,0.486,0.6451421820108723,0.15914218201087227,32.745304940508696,32,6,4,0.001,2.0,32768,0.7507852999988245
pareto,franchise_deductible,1.485,2.2874834950673644,0.8024834950673643,54.039292597128906,32,6,4,0.001,2.0,32768,0.7425875000008091
pareto,policy_limit,1.4750000000538668,2.3868830741226184,0.9118830740687516,61.82258129053897,32,6,4,0.001,2.0,32768,0.7681099000001268
pareto,deductible_with_limit,0.4811111111370867,0.6424741467481608,0.16136303561107412,33.53966097970573,32,6,4,0.001,2.0,32768,0.7202551000009407
pareto,stop_loss,0.486,0.6451421820108723,0.15914218201087227,32.745304940508696,32,6,4,0.001,2.0,32768,0.7302729000002728
lognormal,ordinary_deductible,0.8579739047504147,0.9634335844993059,0.10545967974889126,12.291711806732579,32,6,4,0.001,2.0,32768,0.7065368000003218
lognormal,franchise_deductible,1.3569725786927767,1.578424296809219,0.22145171811644238,16.319542604890017,32,6,4,0.001,2.0,32768,0.7085613999988709
lognormal,policy_limit,1.4655262805158773,1.8289697446347981,0.3634434641189208,24.799518708800345,32,6,4,0.001,2.0,32768,0.7201104000014311
lognormal,deductible_with_limit,0.7484181837430338,0.8278730181133149,0.07945483437028111,10.616368775663204,32,6,4,0.001,2.0,32768,0.7070731000021624
lognormal,stop_loss,0.8579739047504147,0.9634335844993059,0.10545967974889126,12.291711806732579,32,6,4,0.001,2.0,32768,0.7208954999987327
gamma,ordinary_deductible,1.0943071914960318,1.1374796288170577,0.043172437321025825,3.9451844652509878,32,6,4,0.001,2.0,32768,0.7214777000008326
gamma,franchise_deductible,1.829066071877044,1.985415578365314,0.15634950648827006,8.548051319317262,32,6,4,0.001,2.0,32768,0.7120418999984395
gamma,policy_limit,1.9478343710072936,2.213731587045484,0.2658972160381903,13.650915087851413,32,6,4,0.001,2.0,32768,0.741901900000812
gamma,deductible_with_limit,1.0788083093197212,1.1225156209404505,0.04370731162072938,4.051443731304823,32,6,4,0.001,2.0,32768,0.7178514999977779
gamma,stop_loss,1.0943071914960318,1.1374796288170577,0.043172437321025825,3.9451844652509878,32,6,4,0.001,2.0,32768,0.7250356000004103
weibull,ordinary_deductible,0.9256128274064236,1.0345561262065595,0.10894329880013587,11.769856204931395,32,6,4,0.001,2.0,32768,0.7247027000012167
weibull,franchise_deductible,1.6268013317246828,1.843488863407344,0.2166875316826613,13.31985212066037,32,6,4,0.001,2.0,32768,0.7102162999981374
weibull,policy_limit,1.7853605191923019,2.0866544955740185,0.3012939763817166,16.875805930671202,32,6,4,0.001,2.0,32768,0.7165394000003289
weibull,deductible_with_limit,0.9234985804117545,1.0325050996797653,0.10900651926801086,11.803647734835588,32,6,4,0.001,2.0,32768,0.7186217999988003
weibull,stop_loss,0.9256128274064236,1.0345561262065595,0.10894329880013587,11.769856204931395,32,6,4,0.001,2.0,32768,0.7225574000003689
pareto,ordinary_deductible,0.486,0.6390702555919464,0.15307025559194642,31.49593736459803,32,6,4,0.001,2.0,65536,0.8384820999999647
pareto,franchise_deductible,1.485,2.1551981138275424,0.6701981138275424,45.13118611633281,32,6,4,0.001,2.0,65536,0.8416417999978876
pareto,policy_limit,1.4750000000538668,2.244836897554216,0.7698368975003493,52.19233203201593,32,6,4,0.001,2.0,65536,0.83353519999946
pareto,deductible_with_limit,0.4811111111370867,0.6348843753748807,0.15377326423779403,31.962110347931294,32,6,4,0.001,2.0,65536,0.8805102000005718
pareto,stop_loss,0.486,0.6390702555919464,0.15307025559194642,31.49593736459803,32,6,4,0.001,2.0,65536,0.8369970000021567
lognormal,ordinary_deductible,0.8579739047504147,0.9356736337594954,0.07769972900908073,9.056187907216554,32,6,4,0.001,2.0,65536,0.8199709000000439
lognormal,franchise_deductible,1.3569725786927767,1.5315005847013572,0.17452800600858054,12.86157205746265,32,6,4,0.001,2.0,65536,0.8212657000003674
lognormal,policy_limit,1.4655262805158773,1.8220418289354239,0.3565155484195466,24.3267932591458,32,6,4,0.001,2.0,65536,0.8263818000013998
lognormal,deductible_with_limit,0.7484181837430338,0.8211732583429316,0.07275507459989783,9.721179439552202,32,6,4,0.001,2.0,65536,0.8190089999989141
lognormal,stop_loss,0.8579739047504147,0.9356736337594954,0.07769972900908073,9.056187907216554,32,6,4,0.001,2.0,65536,0.8222857000000658
gamma,ordinary_deductible,1.0943071914960318,1.1287406279513008,0.03443343645526897,3.1465969266084124,32,6,4,0.001,2.0,65536,0.8346916999980749
gamma,franchise_deductible,1.829066071877044,1.940566920643769,0.11150084876672506,6.0960536353014,32,6,4,0.001,2.0,65536,0.8208204000002297
gamma,policy_limit,1.9478343710072936,2.1358796374716356,0.18804526646434194,9.65406860374361,32,6,4,0.001,2.0,65536,0.8294319000015093
gamma,deductible_with_limit,1.0788083093197212,1.1105409939600366,0.03173268464031542,2.9414571955165543,32,6,4,0.001,2.0,65536,0.828784799999994
gamma,stop_loss,1.0943071914960318,1.1287406279513008,0.03443343645526897,3.1465969266084124,32,6,4,0.001,2.0,65536,0.8362883000008878
weibull,ordinary_deductible,0.9256128274064236,1.0380462460353077,0.11243341862888412,12.146916648068036,32,6,4,0.001,2.0,65536,0.8543175000013434
weibull,franchise_deductible,1.6268013317246828,1.861273832194385,0.23447250046970214,14.413099860271315,32,6,4,0.001,2.0,65536,0.823296599999594
weibull,policy_limit,1.7853605191923019,2.0764233505945238,0.2910628314022219,16.30274828379754,32,6,4,0.001,2.0,65536,0.8341576999991958
weibull,deductible_with_limit,0.9234985804117545,1.0351487526387981,0.11165017222704365,12.089912707528246,32,6,4,0.001,2.0,65536,0.8321459999970102
weibull,stop_loss,0.9256128274064236,1.0380462460353077,0.11243341862888412,12.146916648068036,32,6,4,0.001,2.0,65536,0.8273270999998203
pareto,ordinary_deductible,0.486,0.5702045277975537,0.08420452779755372,17.32603452624562,32,6,5,0.001,2.0,32768,0.8778167999989819
pareto,franchise_deductible,1.485,1.6777491427543607,0.19274914275436061,12.979740252818898,32,6,5,0.001,2.0,32768,0.8668572999995376
pareto,policy_limit,1.4750000000538668,1.7212026553863398,0.24620265533247299,16.691705445659778,32,6,5,0.001,2.0,32768,0.8588058000023011
pareto,deductible_with_limit,0.4811111111370867,0.5676696824356801,0.08655857129859335,17.991388952546878,32,6,5,0.001,2.0,32768,0.8620442999999796
pareto,stop_loss,0.486,0.5702045277975537,0.08420452779755372,17.32603452624562,32,6,5,0.001,2.0,32768,0.8595822999996017
lognormal,ordinary_deductible,0.8579739047504147,0.8874798228188794,0.029505918068464698,3.4390227843873635,32,6,5,0.001,2.0,32768,0.8493508999999904
lognormal,franchise_deductible,1.3569725786927767,1.427430025815976,0.07045744712319935,5.192252830272642,32,6,5,0.001,2.0,32768,0.8375704000027326
lognormal,policy_limit,1.4655262805158773,1.7561296206902055,0.2906033401743282,19.829282083705348,32,6,5,0.001,2.0,32768,0.9081919999989623
lognormal,deductible_with_limit,0.7484181837430338,0.7870104643810734,0.038592280638039544,5.156512959777316,32,6,5,0.001,2.0,32768,0.8405583000021579
lognormal,stop_loss,0.8579739047504147,0.8874798228188794,0.029505918068464698,3.4390227843873635,32,6,5,0.001,2.0,32768,0.8459765999978117
gamma,ordinary_deductible,1.0943071914960318,1.2267347876240264,0.1324275961279946,12.101501037103876,32,6,5,0.001,2.0,32768,0.8600642999990669
gamma,franchise_deductible,1.829066071877044,2.1176623404024846,0.2885962685254406,15.778340266804811,32,6,5,0.001,2.0,32768,0.8385125999993761
gamma,policy_limit,1.9478343710072936,2.2798307410348095,0.3319963700275159,17.044384007651992,32,6,5,0.001,2.0,32768,0.869696899997507
gamma,deductible_with_limit,1.0788083093197212,1.2078882930299657,0.12907998371024454,11.965052789743552,32,6,5,0.001,2.0,32768,0.8487682999984827
gamma,stop_loss,1.0943071914960318,1.2267347876240264,0.1324275961279946,12.101501037103876,32,6,5,0.001,2.0,32768,0.8523167999992438
weibull,ordinary_deductible,0.9256128274064236,1.0170856190511717,0.09147279164474809,9.882403196707608,32,6,5,0.001,2.0,32768,0.8599051999990479
weibull,franchise_deductible,1.6268013317246828,1.8257209244214776,0.19891959269679482,12.227651208393505,32,6,5,0.001,2.0,32768,0.84457200000179
weibull,policy_limit,1.7853605191923019,2.068948512152885,0.28358799296058335,15.884074387893305,32,6,5,0.001,2.0,32768,0.856164799999533
weibull,deductible_with_limit,0.9234985804117545,1.0163051920052288,0.09280661159347436,10.049459042167154,32,6,5,0.001,2.0,32768,0.8527820000017527
weibull,stop_loss,0.9256128274064236,1.0170856190511717,0.09147279164474809,9.882403196707608,32,6,5,0.001,2.0,32768,0.8547523000015644
pareto,ordinary_deductible,0.486,0.5604666895619219,0.07446668956192193,15.322364107391342,32,6,5,0.001,2.0,65536,0.9702173000005132
pareto,franchise_deductible,1.485,1.5409035561769162,0.055903556176916114,3.7645492375027687,32,6,5,0.001,2.0,65536,0.9735039999977744
pareto,policy_limit,1.4750000000538668,1.569331832852251,0.0943318327983842,6.39537849457215,32,6,5,0.001,2.0,65536,0.9669938000006368
pareto,deductible_with_limit,0.4811111111370867,0.5572107111582755,0.07609960002118876,15.817468825721031,32,6,5,0.001,2.0,65536,0.9673963999994157
pareto,stop_loss,0.486,0.5604666895619219,0.07446668956192193,15.322364107391342,32,6,5,0.001,2.0,65536,0.9778393999986292
lognormal,ordinary_deductible,0.8579739047504147,0.8805719503757992,0.022598045625384477,2.63388495853592,32,6,5,0.001,2.0,65536,0.9544529000013426
lognormal,franchise_deductible,1.3569725786927767,1.4063857312070203,0.04941315251424361,3.6414260162755223,32,6,5,0.001,2.0,65536,0.9610247000018717
lognormal,policy_limit,1.4655262805158773,1.6771731999971182,0.21164691948124092,14.441700725198833,32,6,5,0.001,2.0,65536,0.9566064000027836
lognormal,deductible_with_limit,0.7484181837430338,0.7714081361337768,0.022989952390742974,3.0718056950145503,32,6,5,0.001,2.0,65536,0.9599804999998014
lognormal,stop_loss,0.8579739047504147,0.8805719503757992,0.022598045625384477,2.63388495853592,32,6,5,0.001,2.0,65536,0.9572031999996398
gamma,ordinary_deductible,1.0943071914960318,1.2193432287573442,0.1250360372613124,11.426045468126288,32,6,5,0.001,2.0,65536,0.9711076999992656
gamma,franchise_deductible,1.829066071877044,2.094240445714585,0.26517437383754094,14.497801797034636,32,6,5,0.001,2.0,65536,0.9505294000009599
gamma,policy_limit,1.9478343710072936,2.2471920081888466,0.29935763718155295,15.368741903180638,32,6,5,0.001,2.0,65536,0.9692180999991251
gamma,deductible_with_limit,1.0788083093197212,1.2043263681815812,0.12551805886186007,11.634880615724002,32,6,5,0.001,2.0,65536,1.0162751999996544
gamma,stop_loss,1.0943071914960318,1.2193432287573442,0.1250360372613124,11.426045468126288,32,6,5,0.001,2.0,65536,0.964932900002168
weibull,ordinary_deductible,0.9256128274064236,1.0213217107590067,0.0957088833525831,10.340055854753045,32,6,5,0.001,2.0,65536,0.9571585000012419
weibull,franchise_deductible,1.6268013317246828,1.8349550620449966,0.2081537303203138,12.795276611904164,32,6,5,0.001,2.0,65536,0.955184399997961
weibull,policy_limit,1.7853605191923019,2.050957655525469,0.26559713633316706,14.876386784520326,32,6,5,0.001,2.0,65536,0.9615720999972837
weibull,deductible_with_limit,0.9234985804117545,1.0195876947091425,0.09608911429738798,10.40490113742734,32,6,5,0.001,2.0,65536,0.9570862000000488
weibull,stop_loss,0.9256128274064236,1.0213217107590067,0.0957088833525831,10.340055854753045,32,6,5,0.001,2.0,65536,0.9605298999995284
pareto,ordinary_deductible,0.486,0.5883893354739852,0.10238933547398521,21.06776450082,32,6,6,0.001,2.0,32768,1.1156979000006686
pareto,franchise_deductible,1.485,1.8565949733538494,0.3715949733538493,25.023230528878738,32,6,6,0.001,2.0,32768,1.1246805999981007
pareto,policy_limit,1.4750000000538668,1.8411350938391615,0.36613509378529474,24.822718221825323,32,6,6,0.001,2.0,32768,1.1096867999985989
pareto,deductible_with_limit,0.4811111111370867,0.58728713021648,0.10617601907939334,22.068918514155826,32,6,6,0.001,2.0,32768,1.1107546000021102
pareto,stop_loss,0.486,0.5883893354739852,0.10238933547398521,21.06776450082,32,6,6,0.001,2.0,32768,1.1182369000016479
lognormal,ordinary_deductible,0.8579739047504147,0.845154730571412,0.01281917417900269,1.4941216869214453,32,6,6,0.001,2.0,32768,1.0985117000018363
lognormal,franchise_deductible,1.3569725786927767,1.3772107083318208,0.020238129639044145,1.4914177306766438,32,6,6,0.001,2.0,32768,1.103516800001671
lognormal,policy_limit,1.4655262805158773,1.7454072477917617,0.2798809672758844,19.097642328008202,32,6,6,0.001,2.0,32768,1.1064335999981267
lognormal,deductible_with_limit,0.7484181837430338,0.7604717281824126,0.012053544439378783,1.6105360213318007,32,6,6,0.001,2.0,32768,1.1105949000011606
lognormal,stop_loss,0.8579739047504147,0.845154730571412,0.01281917417900269,1.4941216869214453,32,6,6,0.001,2.0,32768,1.0999582000004011
gamma,ordinary_deductible,1.0943071914960318,1.1316978706599314,0.0373906791638996,3.4168357344689158,32,6,6,0.001,2.0,32768,1.1159625000000233
gamma,franchise_deductible,1.829066071877044,1.943683626232086,0.11461755435504206,6.266452377929574,32,6,6,0.001,2.0,32768,1.0979124999976193
gamma,policy_limit,1.9478343710072936,2.129455532710818,0.1816211617035246,9.324261056631931,32,6,6,0.001,2.0,32768,1.118480199998885
gamma,deductible_with_limit,1.0788083093197212,1.1197030593277486,0.04089475000802745,3.7907336877869438,32,6,6,0.001,2.0,32768,1.1093117000018538
gamma,stop_loss,1.0943071914960318,1.1316978706599314,0.0373906791638996,3.4168357344689158,32,6,6,0.001,2.0,32768,1.131930100000318
weibull,ordinary_deductible,0.9256128274064236,0.9723177674932086,0.04670494008678505,5.04583976192862,32,6,6,0.001,2.0,32768,1.1705896000021312
weibull,franchise_deductible,1.6268013317246828,1.720606392346458,0.0938050606217753,5.766227184134781,32,6,6,0.001,2.0,32768,1.0988761000007798
weibull,policy_limit,1.7853605191923019,1.956482516142588,0.17112199695028618,9.584730653039301,32,6,6,0.001,2.0,32768,1.1100833999989845
weibull,deductible_with_limit,0.9234985804117545,0.9706951312408144,0.047196550829059936,5.110625162847214,32,6,6,0.001,2.0,32768,1.105672699999559
weibull,stop_loss,0.9256128274064236,0.9723177674932086,0.04670494008678505,5.04583976192862,32,6,6,0.001,2.0,32768,1.1148376000019198
pareto,ordinary_deductible,0.486,0.5802020998226773,0.09420209982267735,19.383148111662006,32,6,6,0.001,2.0,65536,1.2450867000006838
pareto,franchise_deductible,1.485,1.699446668475047,0.214446668475047,14.44085309596276,32,6,6,0.001,2.0,65536,1.2296878000015568
pareto,policy_limit,1.4750000000538668,1.700070582025857,0.22507058197199026,15.259022506018354,32,6,6,0.001,2.0,65536,1.222769199997856
pareto,deductible_with_limit,0.4811111111370867,0.5769168184375645,0.09580570730047777,19.91342645860846,32,6,6,0.001,2.0,65536,1.2322085999985575
pareto,stop_loss,0.486,0.5802020998226773,0.09420209982267735,19.383148111662006,32,6,6,0.001,2.0,65536,1.2259980000017094
lognormal,ordinary_deductible,0.8579739047504147,0.8350643694406705,0.022909535309744156,2.6701902217420654,32,6,6,0.001,2.0,65536,1.208312599999772
lognormal,franchise_deductible,1.3569725786927767,1.3630700881155948,0.00609750942281817,0.4493465467586776,32,6,6,0.001,2.0,65536,1.2386402000011003
lognormal,policy_limit,1.4655262805158773,1.6706752533572906,0.2051489728414133,13.99831415982518,32,6,6,0.001,2.0,65536,1.2102587000008498
lognormal,deductible_with_limit,0.7484181837430338,0.7365116600341995,0.011906523708834271,1.5908918259156468,32,6,6,0.001,2.0,65536,1.2081682999996701
lognormal,stop_loss,0.8579739047504147,0.8350643694406705,0.022909535309744156,2.6701902217420654,32,6,6,0.001,2.0,65536,1.2133867999982613
gamma,ordinary_deductible,1.0943071914960318,1.1198810541996083,0.025573862703576422,2.3369911942746433,32,6,6,0.001,2.0,65536,1.219693399998505
gamma,franchise_deductible,1.829066071877044,1.9029593541317273,0.07389328225468339,4.039946035347527,32,6,6,0.001,2.0,65536,1.2131845000003523
gamma,policy_limit,1.9478343710072936,2.044704206969085,0.09686983596179122,4.973207034625661,32,6,6,0.001,2.0,65536,1.222952299998724
gamma,deductible_with_limit,1.0788083093197212,1.1059918555217225,0.027183546202001363,2.519775382444251,32,6,6,0.001,2.0,65536,1.2198726999995415
gamma,stop_loss,1.0943071914960318,1.1198810541996083,0.025573862703576422,2.3369911942746433,32,6,6,0.001,2.0,65536,1.2218308000010438
weibull,ordinary_deductible,0.9256128274064236,0.9713636833340897,0.045750855927666145,4.9427638179842965,32,6,6,0.001,2.0,65536,1.2906551999985822
weibull,franchise_deductible,1.6268013317246828,1.7305101129470708,0.10370878122238802,6.3750120681570435,32,6,6,0.001,2.0,65536,1.2132075000008626
weibull,policy_limit,1.7853605191923019,1.9224654332743456,0.13710491408204373,7.679396548102793,32,6,6,0.001,2.0,65536,1.2182477999995172
weibull,deductible_with_limit,0.9234985804117545,0.9692112120622414,0.04571263165048689,4.949940651788039,32,6,6,0.001,2.0,65536,1.2238236000011966
weibull,stop_loss,0.9256128274064236,0.9713636833340897,0.045750855927666145,4.9427638179842965,32,6,6,0.001,2.0,65536,1.2130357999994885
